,Home Odds,Vis Odds,Home Win,Prev Predictions,Current Predictions,Ensemble,Prev Predictions Home Outcome,Prev Predictions Vis Outcome,Current Predictions Home Outcome,Current Predictions Vis Outcome,Ensemble Home Outcome,Ensemble Vis Outcome
92978,1.66,2.29,True,0.5405104,0.5664183,0.55346435,0.6599999999999999,0.0,0.0,0.0,0.0,0.0
92979,1.98,1.87,True,0.50715137,0.49072227,0.49893683,0.98,0.0,0.0,0.0,0.0,0.0
92980,2.15,1.74,True,0.5235307,0.5549111,0.5392209,1.15,0.0,0.0,0.0,0.0,0.0
92981,1.93,1.92,False,0.48815772,0.48025277,0.48420525,-1.0,0.0,0.0,0.0,0.0,0.0
92982,1.88,1.97,False,0.49779555,0.5278621,0.5128288,-1.0,0.0,0.0,0.0,0.0,0.0
92983,1.64,2.34,True,0.54853255,0.5734837,0.5610081,0.6399999999999999,0.0,0.0,0.0,0.0,0.0
92984,1.51,2.66,True,0.58489335,0.59472245,0.58980787,0.51,0.0,-1.0,0.51,0.0,0.0
92985,1.46,2.81,False,0.5973821,0.6060507,0.6017164,0.0,0.0,1.81,-1.0,1.81,-1.0
92986,2.32,1.61,False,0.5037322,0.53015125,0.5169417,-1.0,0.0,0.0,0.0,0.0,0.0
92987,1.72,2.19,True,0.5423658,0.46320054,0.5027832,0.72,0.0,0.0,0.0,0.0,0.0
92988,1.52,2.58,False,0.5973821,0.6060507,0.6017164,-1.0,0.0,1.58,-1.0,1.58,-1.0
92989,1.41,3.02,False,0.57188094,0.5998098,0.58584535,0.0,0.0,2.02,-1.0,0.0,0.0
92990,1.88,1.96,True,0.5209722,0.54346955,0.53222084,0.8799999999999999,0.0,0.0,0.0,0.0,0.0
92991,1.61,2.4,True,0.54853255,0.5734837,0.5610081,0.6100000000000001,0.0,0.0,0.0,0.0,0.0
92992,1.56,2.49,True,0.5037322,0.53015125,0.5169417,0.56,0.0,0.0,0.0,0.0,0.0
92993,1.39,3.11,True,0.5405104,0.5664183,0.55346435,0.0,0.0,0.0,0.0,0.0,0.0
92994,1.99,1.85,False,0.48815772,0.48025277,0.48420525,-1.0,0.0,0.0,0.0,0.0,0.0
92995,1.98,1.88,False,0.50715137,0.49072227,0.49893683,-1.0,0.0,0.0,0.0,0.0,0.0
92996,1.85,1.99,False,0.50141644,0.5286797,0.5150481,-1.0,0.0,0.0,0.0,0.0,0.0
92997,2.15,1.74,False,0.5402702,0.53845936,0.5393648,-1.0,0.0,0.0,0.0,0.0,0.0
92998,2.04,1.82,False,0.49779555,0.5278621,0.5128288,-1.0,0.0,0.0,0.0,0.0,0.0
92999,1.79,2.08,True,0.5235307,0.5549111,0.5392209,0.79,0.0,0.0,0.0,0.0,0.0
93000,1.61,2.39,True,0.57188094,0.5998098,0.58584535,0.6100000000000001,0.0,-1.0,0.6100000000000001,0.0,0.0
93001,1.42,2.97,False,0.58489335,0.59472245,0.58980787,0.0,0.0,1.9700000000000002,-1.0,0.0,0.0
93002,1.55,2.53,True,0.5423658,0.46320054,0.5027832,0.55,0.0,0.0,0.0,0.0,0.0
93003,2.01,1.84,True,0.5209722,0.54346955,0.53222084,1.0099999999999998,0.0,0.0,0.0,0.0,0.0
93004,1.46,2.85,True,0.5973821,0.6060507,0.6017164,0.0,0.0,-1.0,0.45999999999999996,-1.0,0.45999999999999996
93005,1.66,2.27,True,0.52301276,0.5781523,0.5505825,0.6599999999999999,0.0,0.0,0.0,0.0,0.0
93006,1.62,2.35,False,0.5579235,0.53131753,0.5446205,-1.0,0.0,0.0,0.0,0.0,0.0
93007,1.43,2.93,True,0.5973822,0.6060508,0.6017165,0.0,0.0,-1.0,0.42999999999999994,-1.0,0.42999999999999994
93008,1.7,2.22,True,0.5071513,0.4907223,0.4989368,0.7,0.0,0.0,0.0,0.0,0.0
93009,1.98,1.86,True,0.48815772,0.48025277,0.48420525,0.98,0.0,0.0,0.0,0.0,0.0
93010,1.88,1.95,False,0.50141644,0.5286797,0.5150481,-1.0,0.0,0.0,0.0,0.0,0.0
93011,1.5,2.69,False,0.5914218,0.5769905,0.5842061,0.0,0.0,0.0,0.0,0.0,0.0
93012,2.05,1.8,False,0.5209722,0.54346955,0.53222084,-1.0,0.0,0.0,0.0,0.0,0.0
93013,1.58,2.45,False,0.53386295,0.50201267,0.5179378,-1.0,0.0,0.0,0.0,0.0,0.0
93014,1.46,2.79,False,0.5699158,0.5754344,0.5726751,0.0,0.0,0.0,0.0,0.0,0.0
93015,1.98,1.86,False,0.5008412,0.47128037,0.4860608,-1.0,0.0,0.0,0.0,0.0,0.0
93016,1.5,2.67,True,0.5790051,0.5804444,0.5797248,0.0,0.0,0.0,0.0,0.0,0.0
93017,1.54,2.57,True,0.5833824,0.5537749,0.56857866,0.54,0.0,0.0,0.0,0.0,0.0
93018,1.91,1.93,True,0.5468245,0.5094436,0.52813405,0.9099999999999999,0.0,0.0,0.0,0.0,0.0
93019,1.62,2.35,False,0.606447,0.52266484,0.5645559,-1.0,0.0,0.0,0.0,0.0,0.0
93020,1.76,2.11,False,0.5579235,0.53131753,0.5446205,-1.0,0.0,0.0,0.0,0.0,0.0
93021,1.78,2.09,True,0.468067,0.47915116,0.4736091,0.78,0.0,0.0,0.0,0.0,0.0
93022,1.7,2.21,True,0.52301276,0.5781523,0.5505825,0.7,0.0,0.0,0.0,0.0,0.0
93023,1.54,2.56,True,0.5914218,0.5769905,0.5842061,0.54,0.0,0.0,0.0,0.0,0.0
93024,1.95,1.89,False,0.531916,0.49377418,0.5128451,-1.0,0.0,0.0,0.0,0.0,0.0
93025,1.73,2.16,True,0.5600362,0.5110858,0.53556097,0.73,0.0,0.0,0.0,0.0,0.0
93026,1.91,1.92,True,0.468067,0.47915116,0.4736091,0.9099999999999999,0.0,0.0,0.0,0.0,0.0
93027,1.8,2.06,False,0.606447,0.52266484,0.5645559,-1.0,0.0,0.0,0.0,0.0,0.0
93028,1.74,2.14,False,0.49194118,0.5691278,0.5305345,-1.0,0.0,0.0,0.0,0.0,0.0
93029,1.38,3.13,True,0.5790051,0.5804444,0.5797248,0.0,0.0,0.0,0.0,0.0,0.0
93030,2.01,1.83,True,0.531916,0.49377418,0.5128451,1.0099999999999998,0.0,0.0,0.0,0.0,0.0
93031,1.65,2.3,True,0.5579235,0.53131753,0.5446205,0.6499999999999999,0.0,0.0,0.0,0.0,0.0
93032,1.74,2.15,False,0.53386295,0.50201267,0.5179378,-1.0,0.0,0.0,0.0,0.0,0.0
93033,1.9,1.94,False,0.52301276,0.5781523,0.5505825,-1.0,0.0,0.0,0.0,0.0,0.0
93034,1.46,2.82,True,0.5833824,0.5537749,0.56857866,0.0,0.0,0.0,0.0,0.0,0.0
93035,1.92,1.92,False,0.5008412,0.47128037,0.4860608,-1.0,0.0,0.0,0.0,0.0,0.0
93036,1.5,2.67,True,0.5914218,0.5769905,0.5842061,0.0,0.0,0.0,0.0,0.0,0.0
93037,1.89,1.95,False,0.5468245,0.5094436,0.52813405,-1.0,0.0,0.0,0.0,0.0,0.0
93038,1.58,2.45,False,0.5699158,0.5754344,0.5726751,-1.0,0.0,0.0,0.0,0.0,0.0
93039,2.05,1.81,True,0.5699158,0.57543445,0.5726751,1.0499999999999998,0.0,0.0,0.0,0.0,0.0
93040,1.51,2.63,True,0.5833825,0.55377483,0.56857866,0.51,0.0,0.0,0.0,0.0,0.0
93041,2.11,1.76,False,0.5008412,0.47128037,0.4860608,-1.0,0.0,0.0,0.0,0.0,0.0
93042,1.94,1.9,False,0.531916,0.49377418,0.5128451,-1.0,0.0,0.0,0.0,0.0,0.0
93043,1.45,2.83,True,0.5790051,0.5804444,0.5797248,0.0,0.0,0.0,0.0,0.0,0.0
93044,1.58,2.46,True,0.5914218,0.5769905,0.5842061,0.5800000000000001,0.0,0.0,0.0,0.0,0.0
93045,1.71,2.19,False,0.49194118,0.5691278,0.5305345,-1.0,0.0,0.0,0.0,0.0,0.0
93046,1.58,2.45,True,0.606447,0.52266484,0.5645559,0.5800000000000001,0.0,0.0,0.0,0.0,0.0
93047,1.96,1.88,False,0.5468245,0.5094436,0.52813405,-1.0,0.0,0.0,0.0,0.0,0.0
93048,2.02,1.82,True,0.5600362,0.5110858,0.53556097,1.02,0.0,0.0,0.0,0.0,0.0
93049,1.91,1.93,True,0.5579235,0.53131753,0.5446205,0.9099999999999999,0.0,0.0,0.0,0.0,0.0
93050,1.76,2.12,False,0.52301276,0.5781523,0.5505825,-1.0,0.0,0.0,0.0,0.0,0.0
93051,2.03,1.82,True,0.468067,0.47915116,0.4736091,1.0299999999999998,0.0,0.0,0.0,0.0,0.0
93052,1.79,2.07,True,0.53386295,0.50201267,0.5179378,0.79,0.0,0.0,0.0,0.0,0.0
93053,2.48,1.58,True,0.5125458,0.46600044,0.48927313,1.48,0.0,0.0,0.0,0.0,0.0
93054,1.66,2.32,False,0.567256,0.566724,0.56699,-1.0,0.0,0.0,0.0,0.0,0.0
93055,1.88,1.96,True,0.5846576,0.56232464,0.5734911,0.8799999999999999,0.0,0.0,0.0,0.0,0.0
93056,1.73,2.15,True,0.5679518,0.562871,0.5654114,0.73,0.0,0.0,0.0,0.0,0.0
93057,2.32,1.64,True,0.49197665,0.4873963,0.4896865,1.3199999999999998,0.0,0.0,0.0,0.0,0.0
93058,1.64,2.34,True,0.5813044,0.5559217,0.56861305,0.6399999999999999,0.0,0.0,0.0,0.0,0.0
93059,1.7,2.21,True,0.49773103,0.55003643,0.5238837,0.7,0.0,0.0,0.0,0.0,0.0
93060,2.38,1.61,False,0.46793994,0.4679838,0.46796188,-1.0,0.0,0.0,0.0,0.0,0.0
93061,2.7,1.49,False,0.4728011,0.47002423,0.47141266,-1.0,0.0,0.0,0.0,0.0,0.0
93062,1.93,1.91,True,0.5846576,0.56232464,0.5734911,0.9299999999999999,0.0,0.0,0.0,0.0,0.0
93063,1.49,2.7,False,0.59518456,0.5631131,0.5791488,0.0,0.0,0.0,0.0,0.0,0.0
93064,1.85,2.0,False,0.5813044,0.5559217,0.56861305,-1.0,0.0,0.0,0.0,0.0,0.0
93065,1.67,2.25,True,0.54630554,0.54269755,0.54450154,0.6699999999999999,0.0,0.0,0.0,0.0,0.0
93066,1.9,1.96,True,0.567256,0.566724,0.56699,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
93067,2.24,1.68,False,0.49197665,0.4873963,0.4896865,-1.0,0.0,0.0,0.0,0.0,0.0
93068,1.59,2.44,True,0.49773103,0.55003643,0.5238837,0.5900000000000001,0.0,0.0,0.0,0.0,0.0
93069,1.71,2.19,True,0.52405256,0.48366517,0.50385886,0.71,0.0,0.0,0.0,0.0,0.0
93070,2.38,1.61,False,0.5125458,0.46600044,0.48927313,-1.0,0.0,0.0,0.0,0.0,0.0
93071,2.14,1.74,False,0.48002303,0.52004296,0.500033,-1.0,0.0,0.0,0.0,0.0,0.0
93072,1.9,1.93,False,0.55088747,0.48891312,0.5199003,-1.0,0.0,0.0,0.0,0.0,0.0
93073,1.99,1.84,True,0.52405256,0.48366517,0.50385886,0.99,0.0,0.0,0.0,0.0,0.0
93074,1.86,1.99,True,0.54630554,0.54269755,0.54450154,0.8600000000000001,0.0,0.0,0.0,0.0,0.0
93075,2.23,1.68,True,0.5125458,0.46600044,0.48927313,1.23,0.0,0.0,0.0,0.0,0.0
93076,1.89,1.94,False,0.4800229,0.52004296,0.5000329,-1.0,0.0,0.0,0.0,0.0,0.0
93077,2.85,1.43,True,0.46793994,0.4679838,0.46796188,1.85,0.0,0.0,0.0,0.0,0.0
93078,2.21,1.72,True,0.46793994,0.4679838,0.46796188,1.21,0.0,0.0,0.0,0.0,0.0
93079,2.08,1.78,True,0.4728011,0.47002423,0.47141266,1.08,0.0,0.0,0.0,0.0,0.0
93080,1.69,2.24,False,0.5846576,0.56232464,0.5734911,-1.0,0.0,0.0,0.0,0.0,0.0
93081,1.39,3.1,True,0.59518456,0.5631131,0.5791488,0.0,0.0,0.0,0.0,0.0,0.0
93082,1.69,2.23,True,0.5813044,0.5559217,0.56861305,0.69,0.0,0.0,0.0,0.0,0.0
93083,1.7,2.2,True,0.49773103,0.55003643,0.5238837,0.7,0.0,0.0,0.0,0.0,0.0
93084,2.17,1.72,True,0.49197665,0.4873963,0.4896865,1.17,0.0,0.0,0.0,0.0,0.0
93085,2.19,1.71,False,0.5508875,0.48891318,0.5199003,-1.0,0.0,0.0,0.0,0.0,0.0
93086,1.67,2.24,True,0.5679518,0.562871,0.5654114,0.6699999999999999,0.0,0.0,0.0,0.0,0.0
93087,1.52,2.6,False,0.567256,0.566724,0.56699,-1.0,0.0,0.0,0.0,0.0,0.0
93088,1.59,2.4,False,0.5679518,0.562871,0.5654114,-1.0,0.0,0.0,0.0,0.0,0.0
93089,1.85,2.01,False,0.5846576,0.56232464,0.5734911,-1.0,0.0,0.0,0.0,0.0,0.0
93090,2.44,1.58,False,0.46793994,0.4679838,0.46796188,-1.0,0.0,0.0,0.0,0.0,0.0
93091,1.67,2.28,False,0.5813044,0.5559217,0.56861305,-1.0,0.0,0.0,0.0,0.0,0.0
93092,1.88,1.97,True,0.5125458,0.46600044,0.48927313,0.8799999999999999,0.0,0.0,0.0,0.0,0.0
93093,1.63,2.35,True,0.54630554,0.54269755,0.54450154,0.6299999999999999,0.0,0.0,0.0,0.0,0.0
93094,1.53,2.59,True,0.567256,0.566724,0.56699,0.53,0.0,0.0,0.0,0.0,0.0
93095,2.65,1.5,True,0.4923096,0.44167757,0.46699357,1.65,0.0,0.0,0.0,0.0,0.0
93096,1.68,2.24,False,0.55584854,0.5266746,0.54126155,-1.0,0.0,0.0,0.0,0.0,0.0
93097,1.66,2.27,False,0.5274473,0.5064208,0.51693404,-1.0,0.0,0.0,0.0,0.0,0.0
93098,2.57,1.54,False,0.4923096,0.44167757,0.46699357,-1.0,0.0,0.0,0.0,0.0,0.0
93099,1.81,2.05,False,0.49435562,0.50035,0.4973528,-1.0,0.0,0.0,0.0,0.0,0.0
93100,1.66,2.28,True,0.5286377,0.55085707,0.53974736,0.6599999999999999,0.0,0.0,0.0,0.0,0.0
93101,2.38,1.61,False,0.47146517,0.49061036,0.48103777,-1.0,0.0,0.0,0.0,0.0,0.0
93102,1.64,2.33,True,0.53083956,0.557804,0.5443218,0.6399999999999999,0.0,0.0,0.0,0.0,0.0
93103,1.91,1.94,False,0.5055836,0.5378133,0.5216985,-1.0,0.0,0.0,0.0,0.0,0.0
93104,1.64,2.32,True,0.549555,0.52944285,0.5394989,0.6399999999999999,0.0,0.0,0.0,0.0,0.0
93105,2.97,1.42,False,0.45462805,0.46875817,0.4616931,-1.0,0.0,0.0,0.0,0.0,0.0
93106,2.32,1.65,False,0.48121104,0.4604728,0.4708419,-1.0,0.0,0.0,0.0,0.0,0.0
93107,1.57,2.5,True,0.5113641,0.5072364,0.50930023,0.5700000000000001,0.0,0.0,0.0,0.0,0.0
93108,1.77,2.11,True,0.52081823,0.54308766,0.531953,0.77,0.0,0.0,0.0,0.0,0.0
93109,1.78,2.09,True,0.55584854,0.5266746,0.54126155,0.78,0.0,0.0,0.0,0.0,0.0
93110,1.89,1.96,False,0.5286377,0.55085707,0.53974736,-1.0,0.0,0.0,0.0,0.0,0.0
93111,1.72,2.17,False,0.5055836,0.5378133,0.5216985,-1.0,0.0,0.0,0.0,0.0,0.0
93112,2.36,1.63,False,0.47146517,0.49061036,0.48103777,-1.0,0.0,0.0,0.0,0.0,0.0
93113,1.81,2.05,False,0.53083956,0.557804,0.5443218,-1.0,0.0,0.0,0.0,0.0,0.0
93114,1.93,1.93,False,0.48121104,0.4604728,0.4708419,-1.0,0.0,0.0,0.0,0.0,0.0
93115,1.82,2.04,True,0.52081823,0.54308766,0.531953,0.8200000000000001,0.0,0.0,0.0,0.0,0.0
93116,1.49,2.7,True,0.549555,0.5294429,0.5394989,0.0,0.0,0.0,0.0,0.0,0.0
93117,2.5,1.56,False,0.4923096,0.44167757,0.46699357,-1.0,0.0,0.0,0.0,0.0,0.0
93118,1.74,2.16,True,0.5274473,0.5064208,0.51693404,0.74,0.0,0.0,0.0,0.0,0.0
93119,2.28,1.67,False,0.48406795,0.4838163,0.48394212,-1.0,0.0,0.0,0.0,0.0,0.0
93120,2.51,1.56,True,0.45462805,0.46875817,0.4616931,1.5099999999999998,0.0,0.0,0.0,0.0,0.0
93121,1.84,2.03,False,0.5113641,0.5072364,0.50930023,-1.0,0.0,0.0,0.0,0.0,0.0
93122,1.93,1.91,True,0.49435562,0.50035,0.4973528,0.9299999999999999,0.0,0.0,0.0,0.0,0.0
93123,1.72,2.18,True,0.53083956,0.557804,0.5443218,0.72,0.0,0.0,0.0,0.0,0.0
93124,1.7,2.22,False,0.549555,0.5294429,0.5394989,-1.0,0.0,0.0,0.0,0.0,0.0
93125,1.57,2.49,True,0.5113641,0.5072364,0.50930023,0.5700000000000001,0.0,0.0,0.0,0.0,0.0
93126,1.54,2.57,False,0.5274473,0.5064208,0.51693404,-1.0,0.0,0.0,0.0,0.0,0.0
93127,2.02,1.83,False,0.47146517,0.49061036,0.48103777,-1.0,0.0,0.0,0.0,0.0,0.0
93128,1.7,2.22,True,0.5055836,0.5378133,0.5216985,0.7,0.0,0.0,0.0,0.0,0.0
93129,2.87,1.44,False,0.48406795,0.4838163,0.48394212,-1.0,0.0,0.0,0.0,0.0,0.0
93130,1.74,2.16,True,0.55584854,0.5266746,0.54126155,0.74,0.0,0.0,0.0,0.0,0.0
93131,2.05,1.81,True,0.48121104,0.4604728,0.4708419,1.0499999999999998,0.0,0.0,0.0,0.0,0.0
93132,1.58,2.47,True,0.52081823,0.54308766,0.531953,0.5800000000000001,0.0,0.0,0.0,0.0,0.0
93133,2.32,1.66,False,0.4923096,0.44167757,0.46699357,-1.0,0.0,0.0,0.0,0.0,0.0
93134,2.02,1.84,True,0.49435562,0.50035,0.4973528,1.02,0.0,0.0,0.0,0.0,0.0
93135,1.81,2.05,True,0.5286377,0.5508571,0.5397474,0.81,0.0,0.0,0.0,0.0,0.0
93136,1.35,3.38,True,0.60447305,0.6067962,0.6056346,0.0,0.0,-1.0,0.3500000000000001,-1.0,0.3500000000000001
93137,1.62,2.37,True,0.5311275,0.54875636,0.5399419,0.6200000000000001,0.0,0.0,0.0,0.0,0.0
93138,1.45,2.86,True,0.52708834,0.53853416,0.5328113,0.0,0.0,0.0,0.0,0.0,0.0
93139,1.39,3.18,False,0.59879696,0.610629,0.60471296,0.0,0.0,2.18,-1.0,2.18,-1.0
93140,1.4,3.12,False,0.56045413,0.6036355,0.58204484,0.0,0.0,2.12,-1.0,0.0,0.0
93141,1.66,2.29,True,0.5274473,0.5064208,0.51693404,0.6599999999999999,0.0,0.0,0.0,0.0,0.0
93142,2.45,1.59,True,0.49876565,0.4531806,0.47597313,1.4500000000000002,0.0,0.0,0.0,0.0,0.0
93143,1.9,1.95,True,0.5271752,0.5472076,0.5371914,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
93144,1.68,2.26,True,0.5813676,0.52702254,0.55419505,0.6799999999999999,0.0,0.0,0.0,0.0,0.0
93145,2.01,1.85,True,0.48897907,0.4819098,0.48544443,1.0099999999999998,0.0,0.0,0.0,0.0,0.0
93146,1.89,1.98,False,0.47161794,0.5136809,0.4926494,-1.0,0.0,0.0,0.0,0.0,0.0
93147,1.81,2.07,True,0.5271752,0.5472076,0.5371914,0.81,0.0,0.0,0.0,0.0,0.0
93148,1.4,3.06,False,0.60447305,0.6067962,0.6056346,0.0,0.0,2.06,-1.0,2.06,-1.0
93149,1.74,2.15,False,0.52834344,0.56250703,0.54542524,-1.0,0.0,0.0,0.0,0.0,0.0
93150,2.36,1.63,False,0.48897907,0.4819098,0.48544443,-1.0,0.0,0.0,0.0,0.0,0.0
93151,1.67,2.27,True,0.535258,0.5630689,0.54916346,0.6699999999999999,0.0,0.0,0.0,0.0,0.0
93152,1.56,2.5,True,0.59879696,0.610629,0.60471296,0.56,0.0,-1.0,0.56,-1.0,0.56
93153,1.56,2.5,True,0.52708834,0.53853416,0.5328113,0.56,0.0,0.0,0.0,0.0,0.0
93154,2.25,1.69,False,0.47161794,0.5136809,0.4926494,-1.0,0.0,0.0,0.0,0.0,0.0
93155,1.63,2.35,True,0.5813676,0.52702254,0.55419505,0.6299999999999999,0.0,0.0,0.0,0.0,0.0
93156,1.78,2.09,True,0.5609469,0.5864906,0.5737187,0.78,0.0,0.0,0.0,0.0,0.0
93157,1.71,2.21,True,0.5311275,0.54875636,0.5399419,0.71,0.0,0.0,0.0,0.0,0.0
93158,2.16,1.73,False,0.52087486,0.49916637,0.5100206,-1.0,0.0,0.0,0.0,0.0,0.0
93159,1.71,2.21,False,0.56045413,0.6036355,0.58204484,-1.0,0.0,1.21,-1.0,0.0,0.0
93160,2.79,1.47,False,0.49876565,0.4531806,0.47597313,-1.0,0.0,0.0,0.0,0.0,0.0
93161,2.14,1.75,False,0.47161794,0.5136809,0.4926494,-1.0,0.0,0.0,0.0,0.0,0.0
93162,1.74,2.15,True,0.48897907,0.4819098,0.48544443,0.74,0.0,0.0,0.0,0.0,0.0
93163,3.37,1.34,False,0.49876565,0.4531806,0.47597313,-1.0,0.0,0.0,0.0,0.0,0.0
93164,1.79,2.08,True,0.5609469,0.5864906,0.5737187,0.79,0.0,0.0,0.0,0.0,0.0
93165,1.48,2.74,True,0.56045413,0.6036355,0.58204484,0.0,0.0,-1.0,0.48,0.0,0.0
93166,1.41,3.0,True,0.60447305,0.6067962,0.6056346,0.0,0.0,-1.0,0.4099999999999999,-1.0,0.4099999999999999
93167,1.43,2.95,True,0.59879696,0.6106291,0.604713,0.0,0.0,-1.0,0.42999999999999994,-1.0,0.42999999999999994
93168,1.49,2.73,True,0.52717525,0.54720765,0.53719145,0.0,0.0,0.0,0.0,0.0,0.0
93169,1.46,2.83,True,0.5311275,0.54875636,0.5399419,0.0,0.0,0.0,0.0,0.0,0.0
93170,1.63,2.34,False,0.52708834,0.53853416,0.5328113,-1.0,0.0,0.0,0.0,0.0,0.0
93171,1.79,2.09,False,0.5813676,0.52702254,0.55419505,-1.0,0.0,0.0,0.0,0.0,0.0
93172,1.84,2.01,True,0.52087486,0.49916637,0.5100206,0.8400000000000001,0.0,0.0,0.0,0.0,0.0
93173,1.8,2.06,False,0.535258,0.5630689,0.54916346,-1.0,0.0,0.0,0.0,0.0,0.0
93174,1.41,3.05,True,0.56045413,0.6036355,0.58204484,0.0,0.0,-1.0,0.4099999999999999,0.0,0.0
93175,1.59,2.43,True,0.52834344,0.56250703,0.54542524,0.5900000000000001,0.0,0.0,0.0,0.0,0.0
93176,1.9,1.95,True,0.52385944,0.527005,0.5254322,0.8999999999999999,0.0,0.0,0.0,0.0,0.0
93177,1.47,2.76,True,0.59879696,0.610629,0.60471296,0.0,0.0,-1.0,0.47,-1.0,0.47
93178,2.49,1.57,False,0.52087486,0.49916637,0.5100206,-1.0,0.0,0.0,0.0,0.0,0.0
93179,1.52,2.65,True,0.583593,0.5855788,0.5845859,0.52,0.0,0.0,0.0,0.0,0.0
93180,1.7,2.22,True,0.5813676,0.52702254,0.55419505,0.7,0.0,0.0,0.0,0.0,0.0
93181,1.59,2.45,False,0.5609469,0.5864906,0.5737187,-1.0,0.0,0.0,0.0,0.0,0.0
93182,1.62,2.39,False,0.5368939,0.5397318,0.53831285,-1.0,0.0,0.0,0.0,0.0,0.0
93183,1.56,2.51,True,0.5374276,0.575425,0.5564263,0.56,0.0,0.0,0.0,0.0,0.0
93184,1.52,2.64,True,0.60176283,0.5794984,0.59063065,0.52,0.0,0.0,0.0,-1.0,0.52
93185,1.51,2.69,True,0.5368939,0.5397318,0.53831285,0.51,0.0,0.0,0.0,0.0,0.0
93186,2.27,1.67,False,0.52881056,0.55078876,0.5397997,-1.0,0.0,0.0,0.0,0.0,0.0
93187,1.72,2.24,True,0.5184366,0.51204455,0.51524055,0.72,0.0,0.0,0.0,0.0,0.0
93188,1.74,2.15,False,0.52385944,0.527005,0.5254322,-1.0,0.0,0.0,0.0,0.0,0.0
93189,1.74,2.16,True,0.53302205,0.58224815,0.55763507,0.74,0.0,0.0,0.0,0.0,0.0
93190,1.81,2.06,False,0.54711825,0.55814004,0.5526291,-1.0,0.0,0.0,0.0,0.0,0.0
93191,1.44,2.88,True,0.5841105,0.5453328,0.56472164,0.0,0.0,0.0,0.0,0.0,0.0
93192,2.25,1.68,True,0.4959024,0.47881764,0.48736,1.25,0.0,0.0,0.0,0.0,0.0
93193,2.55,1.55,False,0.53597385,0.50703424,0.52150404,-1.0,0.0,0.0,0.0,0.0,0.0
93194,1.47,2.79,True,0.5538589,0.559792,0.5568254,0.0,0.0,0.0,0.0,0.0,0.0
93195,1.35,3.31,True,0.583593,0.5855788,0.5845859,0.0,0.0,0.0,0.0,0.0,0.0
93196,1.58,2.46,False,0.49954203,0.48804095,0.4937915,-1.0,0.0,0.0,0.0,0.0,0.0
93197,2.06,1.8,False,0.52385944,0.527005,0.5254322,-1.0,0.0,0.0,0.0,0.0,0.0
93198,1.55,2.55,True,0.5538589,0.559792,0.5568254,0.55,0.0,0.0,0.0,0.0,0.0
93199,1.34,3.48,True,0.6017629,0.5794984,0.59063065,0.0,0.0,0.0,0.0,-1.0,0.3400000000000001
93200,2.14,1.75,False,0.52881056,0.55078876,0.5397997,-1.0,0.0,0.0,0.0,0.0,0.0
93201,1.33,3.5,True,0.583593,0.5855788,0.5845859,0.0,0.0,0.0,0.0,0.0,0.0
93202,1.8,2.07,True,0.54711825,0.55814004,0.5526291,0.8,0.0,0.0,0.0,0.0,0.0
93203,1.73,2.16,False,0.5374276,0.575425,0.5564263,-1.0,0.0,0.0,0.0,0.0,0.0
93204,2.12,1.76,False,0.53597385,0.50703424,0.52150404,-1.0,0.0,0.0,0.0,0.0,0.0
93205,1.62,2.37,False,0.53302205,0.58224815,0.55763507,-1.0,0.0,0.0,0.0,0.0,0.0
93206,1.47,2.78,True,0.5841105,0.5453328,0.56472164,0.0,0.0,0.0,0.0,0.0,0.0
93207,1.73,2.17,False,0.5368939,0.5397318,0.53831285,-1.0,0.0,0.0,0.0,0.0,0.0
93208,2.12,1.76,False,0.4959024,0.47881764,0.48736,-1.0,0.0,0.0,0.0,0.0,0.0
93209,1.68,2.26,True,0.49954203,0.48804095,0.4937915,0.6799999999999999,0.0,0.0,0.0,0.0,0.0
93210,1.6,2.42,False,0.5841105,0.5453328,0.56472164,-1.0,0.0,0.0,0.0,0.0,0.0
93211,2.04,1.82,True,0.5184366,0.51204455,0.51524055,1.04,0.0,0.0,0.0,0.0,0.0
93212,1.85,2.01,False,0.53302205,0.58224815,0.55763507,-1.0,0.0,0.0,0.0,0.0,0.0
93213,1.53,2.61,False,0.49954203,0.48804095,0.4937915,-1.0,0.0,0.0,0.0,0.0,0.0
93214,1.82,2.04,True,0.54711825,0.55814004,0.5526291,0.8200000000000001,0.0,0.0,0.0,0.0,0.0
93215,2.39,1.61,True,0.53597385,0.50703424,0.52150404,1.3900000000000001,0.0,0.0,0.0,0.0,0.0
93216,1.69,2.23,True,0.5368939,0.5397318,0.53831285,0.69,0.0,0.0,0.0,0.0,0.0
93217,1.82,2.04,False,0.5184366,0.51204455,0.51524055,-1.0,0.0,0.0,0.0,0.0,0.0
93218,1.45,2.86,True,0.583593,0.5855788,0.5845859,0.0,0.0,0.0,0.0,0.0,0.0
93219,1.56,2.53,False,0.5841105,0.5453328,0.56472164,-1.0,0.0,0.0,0.0,0.0,0.0
93220,2.03,1.82,False,0.52385944,0.527005,0.5254322,-1.0,0.0,0.0,0.0,0.0,0.0
93221,1.93,1.91,False,0.4959024,0.47881764,0.48736,-1.0,0.0,0.0,0.0,0.0,0.0
93222,1.89,1.96,True,0.5374276,0.575425,0.5564263,0.8899999999999999,0.0,0.0,0.0,0.0,0.0
